"store"	"depart"	"error"
40	28	4.92772214562425
41	28	7.19724770716522
42	28	1.45219084230324
43	28	4.0173423431336
44	28	4.50535433365319
45	28	9.12351687202522
1	29	55.328116103006
2	29	79.6369591182569
3	29	23.9816388774939
4	29	104.612259280081
5	29	20.3817408778559
6	29	62.5885064734633
7	29	23.8564037468175
8	29	43.0968735516573
9	29	26.0505642756852
10	29	147.49343877717
11	29	100.530278789416
12	29	86.8990203913758
13	29	71.695138275996
14	29	150.173069829019
15	29	43.1614958311109
16	29	25.982594081571
17	29	38.1496788857006
18	29	111.436466830987
19	29	63.3915008488318
20	29	108.972549599083
21	29	51.482473763706
22	29	79.1468549619794
23	29	120.858839957071
24	29	70.3029448932156
25	29	46.5054188955717
26	29	36.0359732765801
27	29	109.495705722183
28	29	65.8337229282893
29	29	49.9098968544363
30	29	2.77583205340201
31	29	46.4201746784535
32	29	37.6614109729092
33	29	-1
34	29	38.1008583226813
35	29	141.092453660494
36	29	-1
37	29	-1
38	29	2.68854950716119
39	29	69.207351553658
40	29	35.8506881627444
41	29	50.9820424276868
42	29	-1
43	29	-1
44	29	-1
45	29	70.4727357998576
1	30	39.1639059051011
2	30	49.1654947372836
3	30	16.2554182010144
4	30	83.0140307086382
5	30	9.76841345438897
6	30	54.1475803194701
7	30	12.660425894975
8	30	24.9934410640278
9	30	17.6980806493412
10	30	126.85033450293
11	30	69.4158561625895
12	30	69.2205940528045
13	30	44.2422378039536
14	30	63.636009260953
15	30	39.4171672852523
16	30	16.1043324789426
17	30	26.7796111518727
18	30	73.0409695404339
19	30	47.8814910701458
20	30	63.6073873275137
21	30	55.8238722652199
22	30	52.7168263125425
23	30	88.8369833303172
24	30	45.6603597588738
25	30	26.2764496164985
26	30	24.0199164655527
27	30	58.7618375508638
28	30	43.2152137383414
29	30	33.2221239796918
30	30	-1
31	30	35.2220142237486
32	30	27.4949487624558
33	30	-1
34	30	21.5926343248441
35	30	67.2687837973477
36	30	-1
37	30	-1
38	30	-1
39	30	45.3369514615589
40	30	27.9184966192349
41	30	28.7509844239
42	30	-1
43	30	-1
44	30	-1
45	30	33.0048808213979
1	31	83.254011246756
2	31	73.2772609638328
3	31	21.562672579788
4	31	140.147111496837
5	31	14.7377379896842
6	31	49.2849414144764
7	31	69.23551301938
8	31	43.5013501018352
9	31	29.6685411294861
10	31	158.96110624457
11	31	59.8086515155848
12	31	100.587187954767
13	31	92.0996910414053
14	31	135.976111425912
15	31	45.6122501285777
16	31	34.3699982889739
17	31	46.5356188293517
18	31	97.268987085112
19	31	75.4138696281039
20	31	57.3791241403579
21	31	91.6900764759503
22	31	68.0415782666075
23	31	65.8681237424965
24	31	65.5664043019275
25	31	29.8913186789977
26	31	27.1449972100603
27	31	87.5577406379121
28	31	67.109603538339
29	31	43.4180050088557
30	31	7.41411474591783
31	31	54.5351638033583
32	31	46.4057239850768
33	31	6.87663097983216
34	31	35.9863855916021
35	31	111.40922691707
36	31	13.3550066071326
37	31	12.7610697309792
38	31	4.57193208430153
39	31	103.051580939338
40	31	22.5661528943618
41	31	65.6775658153194
42	31	10.3733204773021
43	31	2.85989761700142
44	31	1.4800647660355
45	31	65.167716100514
1	32	140.091450777624
2	32	160.006637605152
3	32	101.825105079179
4	32	202.322998524384
5	32	50.6527656123191
6	32	162.333582772424
7	32	99.4034868128479
8	32	92.9854474946272
9	32	83.0638837269824
10	32	258.961303369944
11	32	134.186809863021
12	32	154.792163123806
13	32	151.634997260758
14	32	209.059417272815
15	32	69.3342964140992
16	32	73.8989725298733
17	32	87.5198520494862
18	32	120.922842863428
19	32	136.147759924471
20	32	205.953570634917
21	32	107.653908300207
22	32	89.5348528621874
23	32	151.70241824739
24	32	126.885934554699
25	32	55.4732038298962
26	32	78.152229872989
27	32	132.709154149895
28	32	177.884361728585
29	32	69.2264760655134
30	32	16.0222787167035
31	32	96.3918012700176
32	32	76.0985081508596
33	32	35.2285328962052
34	32	96.6164035891104
35	32	137.625736294225
36	32	71.9801478089352
37	32	28.6112161617519
38	32	19.184227353949
39	32	85.1717959416176
40	32	79.3250662336769
41	32	93.268789922658
42	32	16.7337658461968
43	32	26.115023211501
44	32	16.3044984928657
45	32	88.6525349930245
1	33	132.440735274994
2	33	191.723422917541
3	33	62.1708323871167
4	33	228.478725529361
5	33	29.6524802808403
6	33	123.650832314575
7	33	70.5007085545924
8	33	97.3416108385237
9	33	44.8754945500072
10	33	391.839089159858
11	33	130.833554174588
12	33	199.064554097395
13	33	182.565283024483
14	33	207.137089387681
15	33	81.2918400380639
16	33	42.0762171825645
17	33	74.3854185380179
18	33	150.45598320309
19	33	120.99297550733
20	33	165.00388203401
21	33	175.275317416414
22	33	99.3450096779081
23	33	190.93778540396
24	33	123.091557193394
25	33	54.7292500147361
26	33	52.088073134532
27	33	179.254503680194
28	33	162.729989229515
29	33	74.483334251427
30	33	36.396067809328
31	33	85.3478097994414
32	33	71.1297724326807
33	33	-1
34	33	70.2020749631677
35	33	249.411488870323
36	33	642.730720991441
37	33	6.86763074562924
38	33	1.988331843771
39	33	102.573938254379
40	33	52.3870209509351
41	33	95.1782296050249
42	33	22.1156620654313
43	33	10.6502097398037
44	33	3.57172302584724
45	33	91.2178291622565
1	34	133.729146077993
2	34	165.373177046166
3	34	63.1211482030135
4	34	271.283602318395
5	34	43.4524816766561
6	34	194.114698543891
7	34	79.8882857273382
8	34	96.9520783127025
9	34	68.2852271137485
10	34	490.827004607666
11	34	224.687721792142
12	34	257.566951108275
13	34	198.973236969171
14	34	268.115036497616
15	34	150.701461632788
16	34	63.0322356563235
17	34	142.73290588972
18	34	234.71329391036
19	34	186.799224748123
20	34	224.675550254432
21	34	179.821350249579
22	34	219.347008389986
23	34	254.591931281603
24	34	201.77067382642
25	34	131.156994203902
26	34	92.8743638213453
27	34	245.823801758303
28	34	187.8709016082
29	34	147.100019711628
30	34	-1
31	34	140.992332348081
32	34	120.990068898655
33	34	-1
34	34	98.6668191297425
35	34	372.069685080379
36	34	-1
37	34	-1
38	34	3.06377767168467
39	34	169.98428162804
40	34	91.604281118179
41	34	138.614088345424
42	34	-1
43	34	-1
44	34	-1
45	34	176.069825090531
1	35	29.5235218437183
2	35	44.2638789307946
3	35	21.932434943235
4	35	52.1943219075152
5	35	18.635342912959
6	35	43.6261383568063
7	35	10.8804502520741
8	35	24.1817835899378
9	35	21.3802618679276
10	35	105.261114860775
11	35	53.9579377278021
12	35	34.845298379048
13	35	42.8742229891213
14	35	46.1633031710861
15	35	34.4393064578343
16	35	14.0930256533666
17	35	28.3772352456202
18	35	54.6041072894239
19	35	44.024099585294
20	35	69.805705992647
21	35	33.1476877651821
22	35	56.6646634398036
23	35	66.7167353458678
24	35	40.1878746882907
25	35	31.6042806212961
26	35	26.2080820837133
27	35	52.7124199584557
28	35	35.0256611381475
29	35	35.8378917867487
30	35	-1
31	35	24.4668019264736
32	35	27.1103408857252
33	35	-1
34	35	24.0847496812431
35	35	46.9860337785183
36	35	-1
37	35	-1
38	35	-1
39	35	27.1096163023165
40	35	24.6779588487941
41	35	27.7487860464805
42	35	-1
43	35	-1
44	35	-1
45	35	38.0314899882121
1	36	36.3357716367262
2	36	65.3161994917879
3	36	21.6856556005648
4	36	85.9705204931638
5	36	19.2483723473481
6	36	91.4097203949326
7	36	86.0730690251216
8	36	28.3565907584981
9	36	31.9085924747315
10	36	122.709761725043
11	36	68.6438832729968
12	36	93.0566754662811
13	36	118.530590887198
14	36	94.1217073145951
15	36	35.6677819921305
16	36	69.8530322163263
17	36	128.38330314176
18	36	54.9438792323654
19	36	52.3249096901174
20	36	79.1851624847042
21	36	47.3205009728339
22	36	46.5471586311009
23	36	75.9389642662506
24	36	60.2743646406499
25	36	30.9441643094576
26	36	31.3375652903955
27	36	70.6689865331783
28	36	56.9308499797362
29	36	35.9684305091946
30	36	-1
31	36	47.5783052140374
32	36	42.239927918814
33	36	-1
34	36	27.9697072956694
35	36	112.128365808549
36	36	-1
37	36	-1
38	36	-1
39	36	63.9480971215406
40	36	27.9469799628472
41	36	37.8562866579137
42	36	-1
43	36	-1
44	36	-1
45	36	42.9261532909078
1	37	37.370029453416
2	37	129.754346094072
3	37	-1
4	37	76.1601075136137
5	37	-1
6	37	78.992920998032
7	37	-1
8	37	74.3099632486126
9	37	-1
10	37	90.0912558097959
11	37	82.1719420773343
12	37	-1
13	37	53.303150882882
14	37	-1
15	37	Inf
16	37	-1
17	37	-1
18	37	-1
19	37	42.7775723235036
20	37	90.3777106224761
21	37	-1
22	37	-1
23	37	-1
24	37	36.6911016048232
25	37	44.197280023738
26	37	-1
27	37	50.4030301466415
28	37	91.7190947196385
29	37	-1
30	37	-1
31	37	37.2441022194496
32	37	38.6916349648267
33	37	-1
34	37	72.3245135918724
35	37	-1
36	37	-1
37	37	-1
38	37	-1
39	37	-1
40	37	104.585698578
41	37	-1
42	37	-1
43	37	-1
44	37	-1
45	37	-1
1	38	2039.85762483089
2	38	2430.57588999632
3	38	4595.34865091553
4	38	1879.5424338202
5	38	683.776731997582
6	38	1861.33749889735
7	38	2154.21360764711
8	38	638.261370580587
9	38	1869.65144344738
10	38	2775.04977554346
11	38	1377.61813025013
12	38	759.690986273549
13	38	2183.21680745094
14	38	3820.18873665579
15	38	563.339496362441
16	38	704.171890589889
17	38	1896.54662563248
18	38	946.748673196801
19	38	1732.48245721386
20	38	4337.0694745137
21	38	1516.05262922997
22	38	1323.62624740579
23	38	1161.29249182669
24	38	603.195266257007
25	38	1145.93593582113
26	38	3842.03482412657
27	38	1632.72495739367
28	38	927.537156658789
29	38	1234.57435916545
30	38	599.603629256668
31	38	1881.97746420735
32	38	627.020219210002
33	38	3710.50159082264
34	38	900.007139279459
35	38	1774.28401853298
36	38	3356.0455411527
37	38	1330.85588296554
38	38	1358.80693343609
39	38	1424.6105309314
40	38	1895.80151100084
41	38	1240.99290698611
42	38	1555.8298375147
43	38	685.323085883202
44	38	1033.24363966797
45	38	573.698697808814
1	39	-1
2	39	-1
3	39	-1
4	39	Inf
5	39	-1
6	39	-1
7	39	-1
8	39	-1
9	39	-1
10	39	-1
11	39	-1
12	39	-1
13	39	-1
14	39	-1
15	39	-1
16	39	-1
17	39	-1
18	39	-1
19	39	1.20505031996154
20	39	-1
21	39	-1
22	39	-1
23	39	-1
24	39	-1
25	39	-1
26	39	-1
27	39	-1
28	39	-1
29	39	-1
30	39	-1
31	39	-1
32	39	-1
33	39	-1
34	39	-1
35	39	-1
36	39	-1
37	39	-1
38	39	-1
39	39	-1
40	39	-1
41	39	-1
42	39	-1
43	39	-1
44	39	-1
45	39	-1
1	40	481.852821106256
2	40	553.398183799792
3	40	131.755965026189
4	40	739.297984269272
5	40	114.971332730016
6	40	444.456505235931
7	40	417.659364506418
8	40	199.253146455816
9	40	181.224427357856
10	40	721.735968543898
11	40	324.159607460253
12	40	344.472386835896
13	40	652.969359986803
14	40	688.840365777879
15	40	208.957308896579
16	40	338.052070139597
17	40	405.870057656191
18	40	566.023929694954
19	40	405.324079472578
20	40	643.190961461435
21	40	268.360149786026
22	40	374.228416476977
23	40	546.335406470893
24	40	401.641331758404
25	40	288.131263449704
26	40	334.296383538098
27	40	699.712113080014
28	40	497.755406263853
29	40	200.912368050005
30	40	170.50027065719
31	40	338.876198179432
32	40	455.88837753145
33	40	54.9791941559202
34	40	317.667678458106
35	40	512.314616628584
36	40	85.3325942108751
37	40	166.106288671481
38	40	103.829670427765
39	40	478.221277481508
40	40	256.945027849783
41	40	419.241859826553
42	40	114.273388080581
43	40	125.807884074179
44	40	105.726414556302
45	40	238.829836636993
1	41	44.4851467172582
2	41	116.201195564737
3	41	28.3619682937308
4	41	62.3437803756534
5	41	26.1869172546439
6	41	103.156800861915
7	41	76.29963528252
8	41	62.870144810239
9	41	33.6279150070343
10	41	392.391505652537
11	41	54.9114828854376
12	41	40.8291262270836
13	41	144.055683316236
14	41	175.53130788055
15	41	50.6247125055347
16	41	81.603392983072
17	41	4.26736229826934
18	41	36.9100608245664
19	41	112.450088878994
20	41	403.802183311276
21	41	144.819709115466
22	41	70.5946183089486
23	41	90.532197928517
24	41	56.9632562752608
25	41	311.329983256418
26	41	65.5568765948352
27	41	86.6651569665326
28	41	102.517240868192
29	41	48.3136384180752
30	41	-1
31	41	77.5066775864031
32	41	145.639690954604
33	41	8.23538247528276
34	41	38.6194368851671
35	41	94.3538917200124
36	41	-1
37	41	-1
38	41	-1
39	41	89.4819466502731
40	41	16.3551709074554
41	41	86.0501831032418
42	41	-1
43	41	-1
44	41	-1
45	41	130.769429683611
1	42	74.9988149207131
2	42	81.0710867322309
3	42	83.0838972173266
4	42	92.4649893760764
5	42	31.7391075547561
6	42	76.4778980678167
7	42	78.8747267137049
8	42	49.7773994279287
9	42	48.224151650567
10	42	87.766734461185
11	42	51.9684499245392
12	42	60.143084796516
13	42	60.0641874002057
14	42	92.7569557310138
15	42	41.9855356183092
16	42	39.4197496351504
17	42	49.8563634394303
18	42	62.8505617481144
19	42	60.3822852314926
20	42	66.6130447808272
21	42	52.1029770711969
22	42	68.1752066472087
23	42	107.286447027219
24	42	50.3327014422483
25	42	50.6192825790906
26	42	34.0580634323548
27	42	88.4151965832823
28	42	62.2640463644854
29	42	35.5675563358405
30	42	1.78124390270856
31	42	49.2740814968537
32	42	58.2492867411978
33	42	2.18113593354462
34	42	41.9383513825644
35	42	121.610955297097
36	42	2.56976853489021
37	42	2.3592268229368
38	42	2.17871723996354
39	42	41.9026469104542
40	42	35.8326806030784
41	42	46.4540473898393
42	42	2.5579556055188
43	42	2.93626679414272
44	42	2.18715708352633
45	42	38.0897798108701
1	43	-1
2	43	-1
3	43	-1
4	43	-1
5	43	-1
6	43	-1
7	43	-1
8	43	-1
9	43	-1
10	43	-1
11	43	-1
12	43	-1
13	43	-1
14	43	Inf
15	43	-1
16	43	-1
17	43	-1
18	43	-1
19	43	-1
20	43	-1
21	43	-1
22	43	-1
23	43	-1
24	43	-1
25	43	-1
26	43	-1
27	43	-1
28	43	-1
29	43	-1
30	43	-1
31	43	-1
32	43	-1
33	43	-1
34	43	-1
35	43	-1
36	43	-1
37	43	-1
38	43	-1
39	43	-1
40	43	-1
41	43	-1
42	43	-1
43	43	-1
44	43	-1
45	43	-1
1	44	93.3509561749809
2	44	160.537374252287
3	44	47.4134021310557
4	44	72.6878294990349
5	44	37.9813139951176
6	44	178.879929163572
7	44	59.4064379882653
8	44	58.1262577669626
9	44	60.7418848620459
10	44	226.699894882307
11	44	105.750410539763
12	44	157.303749482282
13	44	267.708394711028
14	44	99.5194406831208
15	44	65.7695759578132
16	44	80.2343134486321
17	44	191.532780888433
18	44	85.8615776919471
19	44	79.1026654897885
20	44	185.462075701705
21	44	59.291844458984
22	44	103.134591027698
23	44	313.971126285049
24	44	79.3135808446212
25	44	58.0422067874717
26	44	58.7277052876801
27	44	91.6523348835449
28	44	54.9655520746689
29	44	53.4977972113512
30	44	207.624418992482
31	44	75.6812584263667
32	44	74.8393417618229
33	44	485.540734727742
34	44	60.7111692294809
35	44	65.4071951811688
36	44	528.857609442448
37	44	202.381147904687
38	44	96.4845159753444
39	44	89.3580351025554
40	44	71.2287737977075
41	44	92.4919247435348
42	44	187.258397778762
43	44	-1
44	44	360.561841304156
45	44	58.2611587371474
1	45	2.33560960059753
2	45	5.12339648606585
3	45	-1
4	45	3.59919672546335
5	45	3.06108054987262
6	45	4.90235913167484
7	45	2.9816940181505
8	45	4.38683418490758
9	45	6.36271300173305
10	45	3.54753352299931
11	45	4.34348976947234
12	45	-1
13	45	2.19789747894808
14	45	-1
15	45	-1
16	45	2.3548980157718
17	45	2.5167299918137
18	45	3.99905262466383
19	45	-1
20	45	2.49262313454323
21	45	-1
22	45	-1
23	45	2.5053940148909
24	45	-1
25	45	-1
26	45	3.47223329554417
27	45	-1
28	45	4.93832363651092
29	45	-1
30	45	-1
31	45	3.2002403280711
32	45	2.07365528990176
33	45	-1
34	45	4.07070802879046
35	45	-1
36	45	-1
37	45	-1
38	45	-1
39	45	2.1587097458787
40	45	2.77185422640454
41	45	2.63029913834257
42	45	-1
43	45	-1
44	45	-1
45	45	4.37311541994
1	46	206.792879145478
2	46	375.361694636576
3	46	136.26234626355
4	46	330.596299331285
5	46	67.4049965765248
6	46	250.537348670291
7	46	253.103717446798
8	46	172.309305236525
9	46	94.7496803239814
10	46	487.825245900804
11	46	222.899532039875
12	46	271.933394354952
13	46	281.202050820852
14	46	298.596597490794
15	46	116.342329664938
16	46	216.902246945439
17	46	300.870435386845
18	46	280.994577628475
19	46	156.186092007177
20	46	324.00776583185
21	46	153.511765917808
22	46	156.937612706715
23	46	329.146704267044
24	46	156.677089000676
25	46	159.770933909947
26	46	97.3147827394452
27	46	383.435452695099
28	46	164.870513784775
29	46	97.9624262200625
30	46	93.4343298178606
31	46	179.153829581462
32	46	228.370627706498
33	46	25.5264029924675
34	46	139.559888002442
35	46	244.671969922489
36	46	36.0270353431856
37	46	93.4359487983517
38	46	62.6491791975822
39	46	358.220556137785
40	46	96.8158500332203
41	46	255.332386314457
42	46	76.3166272880124
43	46	126.301339843493
44	46	60.0816853442686
45	46	189.851758030185
1	47	68.7148036665531
2	47	144.067195327239
3	47	112.045249833094
4	47	139.811408946319
5	47	95.1980590466255
6	47	73.4572888840032
7	47	78.9637370330291
8	47	90.7913499752876
9	47	78.0708072031395
10	47	66.926631226824
11	47	60.2360793002596
12	47	87.3322727380871
13	47	183.798239410621
14	47	57.0681237535551
15	47	80.5364096810342
16	47	123.022489977205
17	47	134.99582283357
18	47	73.6294349573864
19	47	92.6967538741372
20	47	74.1656206408063
21	47	79.5864616614319
22	47	89.7807477167387
23	47	76.2371120211597
24	47	95.0002826003208
25	47	67.8634132944354
26	47	76.6004825902467
27	47	62.1734625314768
28	47	108.280495521469
29	47	88.9856127474351
30	47	-1
31	47	64.7285909651345
32	47	89.7660505972422
33	47	-1
34	47	96.9985266801005
35	47	115.16808424363
36	47	-1
37	47	-1
38	47	-1
39	47	-1
40	47	69.9149056274594
41	47	59.1714748875696
42	47	-1
43	47	-1
44	47	-1
45	47	165.467231209416
1	48	80.4430895345835
2	48	94.6958818324037
3	48	-1
4	48	175.136167035894
5	48	-1
6	48	129.771939081237
7	48	133.689732980433
8	48	-1
9	48	83.1916744491151
10	48	140.409591511892
11	48	-1
12	48	-1
13	48	75.2106804657128
14	48	-1
15	48	-1
16	48	115.822823340577
17	48	88.9641241756693
18	48	Inf
19	48	-1
20	48	153.062210752008
21	48	-1
22	48	-1
23	48	-1
24	48	-1
25	48	456.208379895159
26	48	88.0517271320859
27	48	-1
28	48	-1
29	48	560.634866267936
30	48	-1
31	48	-1
32	48	-1
33	48	-1
34	48	122.904008521794
35	48	-1
36	48	-1
37	48	-1
38	48	-1
39	48	-1
40	48	56.6046179115607
41	48	116.493403745721
42	48	-1
43	48	-1
44	48	-1
45	48	-1
1	49	136.054814541946
2	49	200.273707670964
3	49	5.07893928564777
4	49	103.611563469322
5	49	6.00955565042321
6	49	162.49382234158
7	49	5.61511258707461
8	49	60.4957267526824
9	49	6.67298876641411
10	49	224.232080453531
11	49	127.629101620362
12	49	6.70561900909125
13	49	119.267958544994
14	49	151.031122262322
15	49	145.339803536769
16	49	5.77815547386137
17	49	6.72648556987466
18	49	198.798875497505
19	49	98.6324387767462
20	49	218.646052990792
21	49	145.872182154899
22	49	8.16996948618307
23	49	279.621527233231
24	49	102.953259913974
25	49	166.669959030948
26	49	82.7335986794042
27	49	137.695336387727
28	49	164.959555241388
29	49	8.81944230973469
30	49	11.8879558813537
31	49	141.426644840906
32	49	84.7960968029647
33	49	44.2570930349932
34	49	93.6989153299962
35	49	7.56786862739646
36	49	124.373751034781
37	49	5.20057872621774
38	49	6.74540546777037
39	49	159.531904674568
40	49	5.49991416747109
41	49	138.666418638022
42	49	5.27402500816995
43	49	11.5086538304
44	49	7.4561976238077
45	49	6.64470186664009
1	50	-1
2	50	-1
3	50	-1
4	50	-1
5	50	-1
6	50	-1
7	50	-1
8	50	-1
9	50	-1
10	50	77.1336014373618
11	50	-1
12	50	-1
13	50	49.1152741165975
14	50	46.1220742862851
15	50	54.7705489315138
16	50	-1
17	50	-1
18	50	105.406046224388
19	50	37.3936580978843
20	50	75.6086407973758
21	50	-1
22	50	-1
23	50	203.9158278285
24	50	37.3396694807767
25	50	41.0452912569304
26	50	-1
27	50	57.9112810222578
28	50	-1
29	50	-1
30	50	-1
31	50	-1
32	50	-1
33	50	-1
34	50	-1
35	50	-1
36	50	-1
37	50	-1
38	50	-1
39	50	-1
40	50	-1
41	50	-1
42	50	-1
43	50	-1
44	50	-1
45	50	-1
1	51	-1
2	51	-1
3	51	-1
4	51	-1
5	51	-1
6	51	-1
7	51	-1
8	51	-1
9	51	-1
10	51	-1
11	51	-1
12	51	-1
13	51	-1
14	51	3.87079772729844
15	51	-1
16	51	-1
17	51	-1
18	51	-1
19	51	-1
20	51	-1
21	51	-1
22	51	-1
23	51	-1
24	51	-1
25	51	-1
26	51	-1
27	51	-1
28	51	-1
29	51	-1
30	51	-1
31	51	4.07381030655241
32	51	-1
33	51	-1
34	51	-1
35	51	-1
36	51	-1
37	51	-1
38	51	-1
39	51	-1
40	51	-1
41	51	-1
42	51	-1
43	51	-1
44	51	-1
45	51	-1
1	52	33.3531739153064
2	52	44.8246495312453
3	52	16.6391264229538
4	52	59.5243134689027
5	52	14.4025322952702
6	52	50.7376943651634
7	52	27.2468843063493
8	52	29.5324574847235
9	52	24.2368705685715
10	52	55.8700360196032
11	52	45.8815134247704
12	52	39.1233067606366
13	52	49.0125383713028
14	52	39.9163490495988
15	52	19.5519723493287
16	52	28.217063075374
17	52	39.6762819614827
18	52	36.1172387752536
19	52	20.2231857922382
20	52	49.3906580528958
21	52	37.5003753877178
22	52	36.2523141747256
23	52	44.0650350173275
24	52	24.1530882727552
25	52	24.4848240194126
26	52	26.5308487681739
27	52	44.3410051183931
28	52	33.6067246406452
29	52	13.7559374380265
30	52	0.764099070152738
31	52	14.5600429827094
32	52	27.691285695523
33	52	1.6818629060393
34	52	17.7566171770707
35	52	30.3419676061509
36	52	0.965294601206899
37	52	2.47395136424918
38	52	0.767023685579317
39	52	29.7631293708509
40	52	13.9891915326226
41	52	32.9985464835183
42	52	1.04818623881693
43	52	1.75466736865257
44	52	1.07350005137498
45	52	21.1195661703528
1	53	-1
2	53	-1
3	53	-1
4	53	-1
5	53	-1
6	53	-1
7	53	-1
8	53	-1
9	53	-1
10	53	-1
11	53	-1
12	53	-1
13	53	-1
14	53	-1
15	53	-1
16	53	-1
17	53	-1
18	53	-1
19	53	-1
20	53	-1
21	53	-1
22	53	-1
23	53	-1
24	53	-1
25	53	-1
26	53	-1
27	53	-1
28	53	-1
29	53	-1
30	53	-1
31	53	-1
32	53	-1
33	53	-1
34	53	-1
35	53	-1
36	53	-1
37	53	-1
38	53	-1
39	53	-1
40	53	-1
41	53	-1
42	53	-1
43	53	-1
44	53	-1
45	53	-1
1	54	6.1588915496178
2	54	6.27077660914715
3	54	5.66710745227441
4	54	6.5748309810546
5	54	7.02439009619967
6	54	9.81670236242713
7	54	5.31505030645236
8	54	6.83302978611214
9	54	6.69292161311762
10	54	15.3970503213155
11	54	17.1100048075556
12	54	6.82050704200719
13	54	6.04186362488701
14	54	9.08959167947403
15	54	6.34411291554976
16	54	5.74207838668035
17	54	5.90593521440634
18	54	8.79978527841634
19	54	5.90361217974112
20	54	11.8568990871318
21	54	7.68821926106557
22	54	6.51510339065846
23	54	16.568413925654
24	54	5.81853725609622
25	54	6.00203149049466
26	54	4.81418381485185
27	54	5.93783748314882
28	54	6.28912396449021
29	54	5.74152844955989
30	54	-1
31	54	6.20136034833995
32	54	5.7253395153877
33	54	-1
34	54	5.57497313489764
35	54	14.7191506408714
36	54	-1
37	54	-1
38	54	-1
39	54	6.08778141432967
40	54	6.34463162842763
41	54	6.16075724731949
42	54	-1
43	54	-1
44	54	-1
45	54	5.44061954128623
1	55	462.077924717918
2	55	584.366244877397
3	55	234.002357816497
4	55	649.962292676355
5	55	98.9446727732917
6	55	667.013241185058
7	55	285.466376688142
8	55	206.515101804902
9	55	237.031855220805
10	55	1168.88039730121
11	55	437.705955489945
12	55	517.028883992914
13	55	1047.81602809705
14	55	889.551454281719
15	55	352.631786475515
16	55	297.297619533586
17	55	354.268568237826
18	55	452.692064449499
19	55	684.863122600972
20	55	1067.40942457105
21	55	274.191350939731
22	55	596.304781331722
23	55	888.247612536008
24	55	656.060449295982
25	55	415.037233661575
26	55	345.400638858499
27	55	759.948692370551
28	55	317.020167773269
29	55	290.463315860579
30	55	-1
31	55	281.285263614304
32	55	471.102091678398
33	55	219.56082440455
34	55	336.849376604576
35	55	613.048617542289
36	55	185.185373518774
37	55	686.550125723719
38	55	1215.6234985606
39	55	675.926317543088
40	55	309.332319669961
41	55	596.669378923733
42	55	1920.27300859661
43	55	Inf
44	55	1011.73213704763
45	55	370.45151238188
1	56	120.999330556285
2	56	160.899774475405
3	56	91.1017986370982
4	56	271.942123646888
5	56	64.5287748993071
6	56	220.906107803031
7	56	872.899540067132
8	56	161.27969014737
9	56	131.673690672923
10	56	91.0005762320561
11	56	127.851900573797
12	56	33.8128733782974
13	56	218.179784056393
14	56	159.455192324322
15	56	94.900053041518
16	56	774.523245608582
17	56	333.769319481532
18	56	193.923083037838
19	56	162.043957041673
20	56	239.50801249296
21	56	54.1203861518328
22	56	158.450323986791
23	56	234.399839732413
24	56	120.095963016181
25	56	166.389999353427
26	56	141.963593534597
27	56	177.147208946168
28	56	23.0284738244571
29	56	121.241858048326
30	56	10.5372424082033
31	56	45.796653457986
32	56	278.397594460484
33	56	23.1982188613023
34	56	174.278389084155
35	56	41.8177591863652
36	56	58.3569379086614
37	56	20.4053532238006
38	56	16.9078627079056
39	56	129.632531010413
40	56	95.972005068217
41	56	581.933938119824
42	56	28.0683973411199
43	56	16.3146051874361
44	56	66.7675600665578
45	56	151.428951002328
1	57	-1
2	57	-1
3	57	-1
4	57	-1
5	57	-1
6	57	-1
7	57	-1
8	57	-1
9	57	-1
10	57	-1
11	57	-1
12	57	-1
13	57	-1
14	57	-1
15	57	-1
16	57	-1
17	57	-1
18	57	-1
19	57	-1
20	57	-1
21	57	-1
22	57	-1
23	57	-1
24	57	-1
25	57	-1
26	57	-1
27	57	-1
28	57	-1
29	57	-1
30	57	-1
31	57	-1
32	57	-1
33	57	-1
34	57	-1
35	57	-1
36	57	-1
37	57	-1
38	57	-1
39	57	-1
40	57	-1
41	57	-1
42	57	-1
43	57	-1
44	57	-1
45	57	-1
1	58	121.034142146842
2	58	592.527751667421
3	58	-1
4	58	217.859529755274
5	58	54.7406703399295
6	58	116.378062139133
7	58	74.2416537845698
8	58	125.587861082141
9	58	-1
10	58	140.201291760949
11	58	155.702492952887
12	58	139.847688646535
13	58	221.101564811271
14	58	309.993929167864
15	58	55.249240471971
16	58	137.04556411935
17	58	66.3937390034627
18	58	174.798324036214
19	58	131.257227885332
20	58	131.685388233471
21	58	107.924681693956
22	58	127.361812251395
23	58	130.881068051751
24	58	106.216992091858
25	58	39.7936335949122
26	58	-1
27	58	89.6817652743404
28	58	255.647546930161
29	58	94.011498063008
30	58	-1
31	58	136.928868669479
32	58	96.6865970342373
33	58	-1
34	58	-1
35	58	141.090258230052
36	58	-1
37	58	-1
38	58	-1
39	58	126.256282266454
40	58	137.4246538977
41	58	193.861293277896
42	58	-1
43	58	-1
44	58	-1
45	58	95.5745293223073
1	59	84.742243423511
2	59	138.682197442733
3	59	21.4295116231078
4	59	248.606585147015
5	59	7.57661528078147
6	59	85.4311237167059
7	59	16.3681618697372
8	59	39.5377096025862
9	59	13.2113826282064
10	59	348.264577845589
11	59	133.261886026598
12	59	127.965405517567
